File,Page No,Line No,Headline,Category,Block Headline,Item List Headline,Name,Parameter,Comment,Description,See Also,Source
KSP_Reference_Manual_Fixed.txt.py,339,12199,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_HP2POLE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12200,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_LP4POLE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12201,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_HP4POLE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12202,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_BP4POLE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12203,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_BR4POLE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12204,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_LP6POLE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12205,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_PHASER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12206,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_VOWELA,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12207,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_VOWELB,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12208,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_PRO52,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12209,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_LADDER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12210,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_VERSATILE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12211,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_EQ1BAND,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12212,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_EQ2BAND,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12213,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_EQ3BAND,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12214,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_DAFT_LP,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12215,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_SV_LP1,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12216,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_SV_LP2,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12217,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_SV_LP4,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12218,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_SV_LP6,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12219,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_LDR_LP1,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12220,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_LDR_LP2,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12221,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_LDR_LP3,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12222,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_LDR_LP4,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12223,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_AR_LP2,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12224,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_AR_LP4,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12225,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_AR_LP24,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12226,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_SV_HP1,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12227,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_SV_HP2,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12228,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_SV_HP4,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12229,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_SV_HP6,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12230,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_LDR_HP1,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12231,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_LDR_HP2,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12232,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_LDR_HP3,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12233,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_LDR_HP4,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12234,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_AR_HP2,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12235,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_AR_HP4,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12236,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_AR_HP24,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,339,12237,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_DAFT_HP,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12239,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_SV_BP2,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12240,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_SV_BP4,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12241,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_SV_BP6,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12242,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_LDR_BP2,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12243,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_LDR_BP4,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12244,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_AR_BP2,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12245,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_AR_BP4,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12246,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_AR_BP24,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12247,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_SV_NOTCH4,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12248,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_SV_NOTCH6,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12249,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_LDR_PEAK,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12250,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_LDR_NOTCH,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12251,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_SV_PAR_LPHP,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12252,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_SV_PAR_BPBP,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12253,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_SV_SER_LPHP,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12254,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_FORMANT_1,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12255,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_FORMANT_2,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12256,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$FILTER_TYPE_SIMPLE_LPHP,,,"Note that the Solid G-EQ is not treated as a filter/EQ subtype, but as an effect.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12260,23. Engine Parameters,Module Types and Subtypes,,,$ENGINE_PAR_INTMOD_TYPE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12263,23. Engine Parameters,Module Types and Subtypes,,"Used to query the type of an internal modulator, can be any of the following",$INTMOD_TYPE_NONE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12264,23. Engine Parameters,Module Types and Subtypes,,"Used to query the type of an internal modulator, can be any of the following",$INTMOD_TYPE_LFO,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12265,23. Engine Parameters,Module Types and Subtypes,,"Used to query the type of an internal modulator, can be any of the following",$INTMOD_TYPE_ENVELOPE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12266,23. Engine Parameters,Module Types and Subtypes,,"Used to query the type of an internal modulator, can be any of the following",$INTMOD_TYPE_STEPMOD,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12267,23. Engine Parameters,Module Types and Subtypes,,"Used to query the type of an internal modulator, can be any of the following",$INTMOD_TYPE_ENV_FOLLOW,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12268,23. Engine Parameters,Module Types and Subtypes,,"Used to query the type of an internal modulator, can be any of the following",$INTMOD_TYPE_GLIDE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12271,23. Engine Parameters,Module Types and Subtypes,,,$ENGINE_PAR_INTMOD_SUBTYPE,,,Used to query the subtype of envelopes and LFOs.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12274,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$ENV_TYPE_AHDSR,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12275,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$ENV_TYPE_FLEX,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12276,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$ENV_TYPE_DBD,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12277,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$LFO_TYPE_SINE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12278,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$LFO_TYPE_RECTANGLE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12279,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$LFO_TYPE_TRIANGLE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12280,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$LFO_TYPE_SAWTOOTH,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12281,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$LFO_TYPE_RANDOM,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,340,12282,23. Engine Parameters,Module Types and Subtypes,, Can be any of the following,$LFO_TYPE_MULTI,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12289,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$ENGINE_PAR_START_CRITERIA_MODE,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12290,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$START_CRITERIA_NONE,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12291,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$START_CRITERIA_ON_KEY,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12292,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$START_CRITERIA_ON_CONTROLLER,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12293,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$START_CRITERIA_CYCLE_ROUND_ROBIN,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12294,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$START_CRITERIA_CYCLE_RANDOM,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12295,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$START_CRITERIA_SLICE_TRIGGER,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12296,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$ENGINE_PAR_START_CRITERIA_KEY_MIN,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12297,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$ENGINE_PAR_START_CRITERIA_KEY_MAX,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12298,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$ENGINE_PAR_START_CRITERIA_CONTROLLER,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12299,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$ENGINE_PAR_START_CRITERIA_CC_MIN,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12300,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$ENGINE_PAR_START_CRITERIA_CC_MAX,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12301,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$ENGINE_PAR_START_CRITERIA_CYCLE_CLASS,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12302,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$ENGINE_PAR_START_CRITERIA_ZONE_IDX,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12303,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$ENGINE_PAR_START_CRITERIA_SLICE_IDX,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12304,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$ENGINE_PAR_START_CRITERIA_SEQ_ONLY,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12305,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$ENGINE_PAR_START_CRITERIA_NEXT_CRIT,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12306,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$START_CRITERIA_AND_NEXT,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12307,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$START_CRITERIA_AND_NOT_NEXT,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,341,12308,23. Engine Parameters,Group Start Options,NOTE: These constants only work with get_engine_par()!,,$START_CRITERIA_OR_NEXT,,,Group Start Options Constants,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,342,12321,24. Zone Parameters,Zone Parameters,These set the parameters for the user zones via KSP in the same manner and ranges as,,$ZONE_PAR_HIGH_KEY,,,"available on the mapping editor. They can be set with set_zone_par() and retrieved with
get_zone_par() commands. When the user zones are declared, all these parameters are set to
0 by default.

Sets the high key for the zone. Range: 0... 127.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,342,12326,24. Zone Parameters,Zone Parameters,,,$ZONE_PAR_LOW_KEY,,,Sets the low key of the zone. Range: 0... 127.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,342,12331,24. Zone Parameters,Zone Parameters,,,$ZONE_PAR_HIGH_VELO,,,Sets the maximum velocity response of the zone. Range: 1... 127.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,342,12336,24. Zone Parameters,Zone Parameters,,,$ZONE_PAR_LOW_VELO,,,Sets the minimum velocity response of the zone. Range: 1... 127.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,342,12341,24. Zone Parameters,Zone Parameters,,,$ZONE_PAR_ROOT_KEY,,,Sets the root key of the zone. Range: 0... 127.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,342,12346,24. Zone Parameters,Zone Parameters,,,$ZONE_PAR_FADE_LOW_KEY,,,"Optionally use this parameter to create zone crossfades. The value is set in the form of a distance to
the $ZONE_PAR_LOW_KEY.
Range: $ZONE_PAR_HIGH_KEY - $ZONE_PAR_LOW_KEY + 1",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,342,12353,24. Zone Parameters,Zone Parameters,,,$ZONE_PAR_FADE_HIGH_KEY,,,"Optionally use this parameter to create zone crossfades. The value is set in the form of a distance to
the $ZONE_PAR_HIGH_KEY.
Range: $ZONE_PAR_HIGH_KEY - $ZONE_PAR_LOW_KEY + 1",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,342,12360,24. Zone Parameters,Zone Parameters,,,$ZONE_PAR_FADE_LOW_VELO,,,"Optionally use this parameter to create zone crossfades. The value is set in the form of a distance to
the $$ZONE_PAR_LOW_VELO.
Range: $ZONE_PAR_HIGH_VELO - $ZONE_PAR_LOW_VELO + 1",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,343,12369,24. Zone Parameters,Zone Parameters,,,$ZONE_PAR_FADE_HIGH_VELO,,,"Optionally use this parameter to create zone crossfades. The value is set in the form of a distance to
the $ZONE_PAR_HIGH_VELO.
Range: $ZONE_PAR_HIGH_VELO - $ZONE_PAR_LOW_VELO + 1",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,343,12376,24. Zone Parameters,Zone Parameters,,,$ZONE_PAR_VOLUME,,,Sets the volume of the zone. Range: -3600... 3600.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,343,12381,24. Zone Parameters,Zone Parameters,,,$ZONE_PAR_PAN,,,Sets the panning of the zone. Range: -1000... 1000.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,343,12386,24. Zone Parameters,Zone Parameters,,,$ZONE_PAR_TUNE,,,Sets the tuning of the zone. Range: -3600... 3600.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,343,12391,24. Zone Parameters,Zone Parameters,,,$ZONE_PAR_GROUP,,,Sets the group of the user zone. By default a user zone is placed in group 0.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,343,12396,24. Zone Parameters,Zone Parameters,,,$ZONE_PAR_SAMPLE_START,,,Sets the sample start value of the sample attached to the zone.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,343,12401,24. Zone Parameters,Zone Parameters,,,$ZONE_PAR_SAMPLE_END,,,Sets the sample end value of the sample attached to the zone.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,343,12406,24. Zone Parameters,Zone Parameters,,,$ZONE_PAR_SAMPLE_MOD_RANGE,,,"Sets the sample start modulation range of the sample attached to the zone. This is the S.Mod
parameter in Kontakt's Wave Editor.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,343,12412,24. Zone Parameters,Zone Parameters,,,$ZONE_PAR_SAMPLE_RATE,,,"Gets the sample rate of the sample attached to the zone. This zone parameter cannot be used with
set_zone_par().",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,343,12418,24. Zone Parameters,Zone Parameters,,,$ZONE_PAR_SELECTED,,,"Returns 1 if the zone is selected in Kontakt's Mapping Editor, or 0 if it's not selected. This zone
parameter cannot be used with set_zone_par().

on init
  message("""")

  set_num_user_zones(4)

  set_zone_par(%NI_USER_ZONE_IDS[0], $ZONE_PAR_GROUP, 0)
  set_zone_par(%NI_USER_ZONE_IDS[1], $ZONE_PAR_GROUP, 1)
  set_zone_par(%NI_USER_ZONE_IDS[2], $ZONE_PAR_GROUP, 2)
  set_zone_par(%NI_USER_ZONE_IDS[3], $ZONE_PAR_GROUP, 3)
end on
Creates 4 user zones in an instrument and assigns each to a separate group. Make sure that you
have enough empty groups defined in the instrument when testing this example!",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,345,12441,24. Zone Parameters,Loop Parameters,,,$LOOP_PAR_MODE,,,"The loop playback mode of the selected loop within the zone.
0: Loop off
1: Loop until end
2: Loop until end, bidirectional
3: Loop until release
4: Loop until release, bidirectional",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,345,12451,24. Zone Parameters,Loop Parameters,,,$LOOP_PAR_START,,,"The starting point in samples of the selected loop within the zone. If this parameter is not set, the
loop will start at the beginning of the sample.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,345,12457,24. Zone Parameters,Loop Parameters,,,$LOOP_PAR_LENGTH,,,"The loop length in samples of the selected loop within the zone. If this parameter is not set, the loop
length will correspond to the entire sample.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,345,12463,24. Zone Parameters,Loop Parameters,,,$LOOP_PAR_XFADE,,,The crossfade duration in microseconds for the selected loop within the zone.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,345,12468,24. Zone Parameters,Loop Parameters,,,$LOOP_PAR_COUNT,,,"The number of times the selected loop within the zone will repeat. If this parameter is not set (or is
set to 0), the loop will play indefinitely.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,345,12474,24. Zone Parameters,Loop Parameters,,,$LOOP_PAR_TUNING,,,"Sets the tuning offset inside the loop area for the selected loop within the zone. This offset
is applied on the first repeat of the loop, and for all successive repeats (as defined by
$LOOP_PAR_COUNT).


on init
  message("""")

  set_num_user_zones(1)

  set_sample(%NI_USER_ZONE_IDS[0], ""path/to/sample.wav"")
end on

on ui_control ($SampleLoopOn)
  wait_async(set_loop_par(%NI_USER_ZONE_IDS[0], 0, $LOOP_PAR_MODE, $SampleLoopOn))
end on
Enable or disable the loop of a sample loaded into a user zone.",,BUILT-IN
